School Year,District Code,District Type,District,School Code,School Type,Organization,Lowest Grade Served,Highest Grade Served,Street1,Street2,City,State,Zip,County,Geocoded Location
2015,33,Regular,Christina School District,334,PUBLIC,Wilson (Etta J.) Elementary School,KG,05,14 Forge Road,,Newark,DE,197117699,New Castle,POINT (-75.707893 39.714739)
2015,33,Regular,Christina School District,339,PUBLIC,Brader (Henry M.) Elementary School,PK,05,350 Four Seasons Parkway,,Newark,DE,197022326,New Castle,POINT (-75.754528 39.626944)
2015,33,Regular,Christina School District,350,PUBLIC,Bancroft Elementary School,PK,05,700 North Lombard Street,,Wilmington,DE,198014299,New Castle,POINT (-75.544534 39.740804)
2020,36,Regular,Indian River School District,745,PUBLIC,Indian River Intensive Learning Center,PK,12,,,,,,Sussex,
2015,33,Regular,Christina School District,352,PUBLIC,Bayard Middle School,06,08,200 South duPont Street,,Wilmington,DE,198053975,New Castle,POINT (-75.572369 39.743455)
2015,33,Regular,Christina School District,354,PUBLIC,Pyle (Sarah) Academy,09,12,501 N Lombard Street,,Wilmington,DE,19801,New Castle,POINT (-75.545496 39.739365)
2015,33,Regular,Christina School District,356,PUBLIC,Elbert-Palmer Elementary School,PK,05,1210 Lobdell Street,,Wilmington,DE,198015404,New Castle,POINT (-75.541699 39.730971000000004)
2015,33,Regular,Christina School District,358,PUBLIC,Pulaski (Casimir) Elementary School,PK,05,1300 Cedar Street,,Wilmington,DE,198054396,New Castle,POINT (-75.570957 39.737396)
2015,33,Regular,Christina School District,362,PUBLIC,Stubbs (Frederick Douglass) Elementary School,KG,05,1100 North Pine Street,,Wilmington,DE,198014099,New Castle,POINT (-75.540925 39.744028)
2015,33,Regular,Christina School District,372,PUBLIC,Gauger-Cobbs Middle School,06,08,50 Gender Road,,Newark,DE,197132797,New Castle,POINT (-75.717257 39.658804)
2015,33,Regular,Christina School District,374,PUBLIC,Kirk (George V.) Middle School,06,08,140 Brennen Drive,,Newark,DE,197133999,New Castle,POINT (-75.711866 39.672314)
2015,33,Regular,Christina School District,376,PUBLIC,Shue-Medill Middle School,06,08,1500 Capitol Trail,,Newark,DE,197115716,New Castle,POINT (-75.70624 39.69883)
2015,33,Regular,Christina School District,390,PUBLIC,Christiana High School,09,12,190 Salem Church Road,,Newark,DE,19713,New Castle,POINT (-75.696345 39.664025)
2015,33,Regular,Christina School District,392,PUBLIC,Glasgow High School,09,12,1901 South College Avenue,,Newark,DE,19702,New Castle,POINT (-75.743786 39.628268)
2015,33,Regular,Christina School District,394,PUBLIC,Newark High School,09,12,750 East Delaware Avenue,,Newark,DE,19711,New Castle,POINT (-75.736414 39.681591)
2015,33,Regular,Christina School District,512,PUBLIC,REACH/CBIP,PK,12,620 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.708415 39.672036)
2015,33,Regular,Christina School District,534,PUBLIC,Networks,08,12,30 Blue Hen Drive,,Newark,DE,19713,New Castle,POINT (-75.736119 39.654927)
2015,33,Regular,Christina School District,537,PUBLIC,Douglass School,KG,12,1800 Prospect Road,,Wilmington,DE,19805,New Castle,POINT (-75.580538 39.738841)
2015,33,Regular,Christina School District,538,PUBLIC,Brennen School (The),PK,12,144 Brennen Drive,,Newark,DE,197133998,New Castle,POINT (-75.711848 39.672298)
2015,33,Regular,Christina School District,540,PUBLIC,Delaware School for the Deaf Secondary,PK,12,630 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.707128 39.672916)
2015,33,Regular,Christina School District,544,PUBLIC,Delaware School for the Deaf Elementary,PK,05,630 East Chestnut Hill Road,,Newark,DE,197131814,New Castle,POINT (-75.707128 39.672916)
2015,33,Regular,Christina School District,545,PUBLIC,Christina Early Education Center,PK,PK,620 East Chestnut Hill Rd,,Newark,DE,197131814,New Castle,POINT (-75.708415 39.672036)
2015,34,Regular,Colonial School District,0,Not Applicable,Colonial School District,PK,12,318 East Basin Road,,New Castle,DE,197204214,New Castle,POINT (-75.587739 39.67667)
2015,34,Regular,Colonial School District,410,PUBLIC,Downie (Carrie) Elementary School,KG,05,1201 Delaware Street,,New Castle,DE,197206098,New Castle,POINT (-75.577176 39.664083)
2015,34,Regular,Colonial School District,412,PUBLIC,Castle Hills Elementary School,PK,05,502 Moores Lane,,New Castle,DE,197203499,New Castle,POINT (-75.56647 39.681132)
2015,34,Regular,Colonial School District,418,PUBLIC,Pleasantville Elementary School,KG,05,16 Pleasant Street,,New Castle,DE,197203005,New Castle,POINT (-75.625089 39.66683)
2015,34,Regular,Colonial School District,420,PUBLIC,Wilmington Manor Elementary School,KG,05,200 East Roosevelt Avenue,,New Castle,DE,197203399,New Castle,POINT (-75.582219 39.684180000000005)
2015,34,Regular,Colonial School District,422,PUBLIC,Wilbur (Kathleen H.) Elementary,KG,05,4050 Wrangle Hill Road,,Bear,DE,19701,New Castle,POINT (-75.667369 39.581306)
2015,34,Regular,Colonial School District,427,PUBLIC,Southern Elementary School,PK,05,795 Cox Neck Road,,New Castle,DE,197205704,New Castle,POINT (-75.628118 39.562039)
2015,34,Regular,Colonial School District,432,PUBLIC,New Castle Elementary School,KG,05,903 Delaware Street,,New Castle,DE,197206097,New Castle,POINT (-75.570918 39.663675)
2015,34,Regular,Colonial School District,450,PUBLIC,The Colwyck Center,PK,05,12 Landers Lane,,New Castle,DE,197202095,New Castle,POINT (-75.557262 39.6879)
2015,34,Regular,Colonial School District,456,PUBLIC,Eisenberg (Harry O.) Elementary School,KG,05,27 Landers Lane,,New Castle,DE,197202093,New Castle,POINT (-75.558779 39.688673)
2015,34,Regular,Colonial School District,470,PUBLIC,Bedford (Gunning) Middle School,06,08,801 Cox Neck Road,,New Castle,DE,197205705,New Castle,POINT (-75.630722 39.561944)
2015,34,Regular,Colonial School District,474,PUBLIC,Read (George) Middle School,06,08,314 East Basin Road,,New Castle,DE,197204298,New Castle,POINT (-75.588221 39.677359)
2015,34,Regular,Colonial School District,476,PUBLIC,McCullough (Calvin R. ) Middle School,06,08,20 Chase Avenue,,New Castle,DE,197201299,New Castle,POINT (-75.557428 39.697693)
2015,34,Regular,Colonial School District,490,PUBLIC,Penn (William) High School,09,12,713 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.582579 39.66914)
2015,34,Regular,Colonial School District,514,PUBLIC,Leach (John G.) School,PK,12,10 Landers Lane,,New Castle,DE,197202094,New Castle,POINT (-75.557937 39.688248)
2015,34,Regular,Colonial School District,522,PUBLIC,The Wallace Wallin School,PK,12,701 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.583732 39.670776)
2015,35,Regular,Woodbridge School District,0,Not Applicable,Woodbridge School District,PK,12,16359 Sussex Highway,,Bridgeville,DE,19933,Sussex,POINT (-75.593519 38.759025)
2015,35,Regular,Woodbridge School District,775,PUBLIC,Woodbridge Middle School,06,08,307 Laws Street,,Bridgeville,DE,199331034,Sussex,
2015,35,Regular,Woodbridge School District,776,PUBLIC,Woodbridge Early Childhood Education Center,PR,02,PO Box 2007,400 Governors Ave,Greenwood,DE,199502007,Sussex,
2015,35,Regular,Woodbridge School District,779,PUBLIC,Phillis Wheatley Elementary School,03,05,48 Church Street,,Bridgeville,DE,19933,Sussex,POINT (-75.603197 38.750385)
2015,35,Regular,Woodbridge School District,780,PUBLIC,Woodbridge High School,09,12,14712 Woodbridge Road,,Greenwood,DE,19950,Sussex,POINT (-75.612686 38.781001)
2015,36,Regular,Indian River School District,0,Not Applicable,Indian River School District,PK,12,31 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.226191 38.460047)
2015,36,Regular,Indian River School District,689,PUBLIC,Carver (G.W.) Educational Center,PK,12,30207 Frankford School Rd.,,Frankford,DE,19945,Sussex,POINT (-75.223364 38.519459)
2015,36,Regular,Indian River School District,690,PUBLIC,Long Neck Elementary School,PK,05,26064 School Lane,,Millsboro,DE,199661199,Sussex,POINT (-75.184686 38.629909)
2015,36,Regular,Indian River School District,691,PUBLIC,Georgetown Kindergarten Center,KG,KG,301A West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2015,36,Regular,Indian River School District,692,PUBLIC,North Georgetown Elementary School,PK,05,664 North Bedford Street,,Georgetown,DE,199472162,Sussex,POINT (-75.400863 38.704145)
2015,36,Regular,Indian River School District,732,PUBLIC,Clayton (John M.) Elementary School,PR,05,252 Clayton Ave,,Frankford,DE,19945,Sussex,POINT (-75.236016 38.535383)
2015,36,Regular,Indian River School District,734,PUBLIC,Georgetown Elementary School,PK,05,301-A West Market Street,,Georgetown,DE,199472398,Sussex,POINT (-75.391404 38.685601)
2015,36,Regular,Indian River School District,736,PUBLIC,Lord Baltimore Elementary School,PR,05,120 Atlantic Avenue,,Ocean View,DE,199700021,Sussex,POINT (-75.098198 38.54535800000001)
2015,36,Regular,Indian River School District,738,PUBLIC,East Millsboro Elementary School,PR,05,29346 Iron Branch Road,,Millsboro,DE,199661199,Sussex,POINT (-75.277734 38.585242)
2015,36,Regular,Indian River School District,740,PUBLIC,Showell (Phillip C.) Elementary School,PR,05,41 Bethany Road,,Selbyville,DE,199759601,Sussex,POINT (-75.215813 38.460444)
2015,36,Regular,Indian River School District,741,PUBLIC,Millsboro Middle School,06,08,302 East State Street,,Millsboro,DE,199660668,Sussex,POINT (-75.287709 38.590725)
2015,36,Regular,Indian River School District,742,PUBLIC,Selbyville Middle School,06,08,80 Bethany Rd.,,Selbyville,DE,199750230,Sussex,POINT (-75.20927700000001 38.463249)
2015,36,Regular,Indian River School District,743,PUBLIC,Georgetown Middle School,06,08,301 West Market Street,,Georgetown,DE,199472399,Sussex,POINT (-75.391404 38.685601)
2015,36,Regular,Indian River School District,746,PUBLIC,Indian River High School,08,12,29772 Armory Road,,Dagsboro,DE,19939,Sussex,POINT (-75.229646 38.54485)
2015,36,Regular,Indian River School District,748,PUBLIC,Sussex Central High School,08,12,26026 Patriots Way,,Georgetown,DE,19947,Sussex,POINT (-75.324227 38.630759)
2015,36,Regular,Indian River School District,749,PUBLIC,Southern Delaware School of the Arts,01,08,27 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.225199 38.460502)
2015,36,Regular,Indian River School District,750,PUBLIC,Ennis (Howard T.) School,PK,12,20346 Ennis Road,,Georgetown,DE,199479666,Sussex,POINT (-75.409445 38.69304)
2015,37,Regular,Delmar School District,0,Not Applicable,Delmar School District,PK,12,200 North Eighth Street,,Delmar,DE,199401399,Sussex,POINT (-75.568296 38.459177)
2015,37,Regular,Delmar School District,730,PUBLIC,Delmar High School,09,12,,,Delmar,DE,19940,Sussex,POINT (-75.563206 38.475344)
2015,37,Regular,Delmar School District,733,PUBLIC,Delmar Middle School,05,08,200 North Eighth Street,,Delmar,DE,199401399,Sussex,POINT (-75.568296 38.459177)
2015,37,Regular,Delmar School District,737,PUBLIC,Delmar Secondary ILC,09,12,200 North Eighth Street,,Delmar,DE,19940,Sussex,POINT (-75.568296 38.459177)
2015,38,Regular,New Castle County Vocational-Technical School District,0,Not Applicable,New Castle County Vocational-Technical School District,PK,12,1417 Newport Road,,Wilmington,DE,198043499,New Castle,POINT (-75.628686 39.726125)
2015,38,Regular,New Castle County Vocational-Technical School District,26,PUBLIC,Howard High School of Technology,08,12,401 East 12th Street,,Wilmington,DE,19801,New Castle,POINT (-75.542604 39.745691)
2015,38,Regular,New Castle County Vocational-Technical School District,44,PUBLIC,St. Georges Technical High School,09,12,555 Hyetts Corner Road,,Middletown,DE,19709,New Castle,POINT (-75.664585 39.525024)
2015,38,Regular,New Castle County Vocational-Technical School District,51,PUBLIC,NCC Votech Applicant,08,12,NCC VT School District,1417 Newport Road,Wilmington,DE,19804,New Castle,
2015,38,Regular,New Castle County Vocational-Technical School District,66,PUBLIC,Hodgson (Paul M.) Vocational Technical High School,08,12,2575 Glasgow Avenue,,Newark,DE,19702,New Castle,POINT (-75.743073 39.599367)
2015,38,Regular,New Castle County Vocational-Technical School District,80,PUBLIC,Delcastle Technical High School,08,12,1417 Newport Road,,Wilmington,DE,19804,New Castle,POINT (-75.628686 39.726125)
2015,39,Regular,POLYTECH School District,0,Not Applicable,POLYTECH School District,PK,12,PO Box 22,823 Walnut Shade Road,Woodside,DE,199800022,Kent,
2015,39,Regular,POLYTECH School District,652,PUBLIC,POLYTECH High School,09,13,PO Box 97,823 Walnut Shade Road,Woodside,DE,199800097,Kent,
2015,40,Regular,Sussex Technical School District,0,Not Applicable,Sussex Technical School District,PK,12,PO Box 351,17137 County Seat Highway,Georgetown,DE,199470351,Sussex,
2015,40,Regular,Sussex Technical School District,770,PUBLIC,Sussex Technical High School,09,13,P.O. BOX 351,17099 County Seat Highway,Georgetown,DE,19947,Sussex,
2015,66,Charter,Delaware College Preparatory Academy,565,PUBLIC,Delaware College Preparatory Academy,KG,04,510 West 28th Street,,Wilmington,DE,19802,New Castle,POINT (-75.537509 39.759885)
2015,67,Charter,Prestige Academy,566,PUBLIC,Prestige Academy,05,08,1121 Thatcher Street,,Wilmington,DE,19802,New Castle,POINT (-75.535635 39.742631)
2015,68,Charter,Delaware Academy of Public Safety and Security,567,PUBLIC,Delaware Academy of Public Safety and Security,09,12,801 North DuPont Highway,,New Castle,DE,19720,New Castle,POINT (-75.585292 39.686271)
2015,69,Charter,Las Americas Aspira Academy,568,PUBLIC,Las Americas ASPIRA Academy,KG,07,326 Ruthar Drive,,Newark,DE,19711,New Castle,POINT (-75.702708 39.688513)
2015,70,Charter,Charter School of Wilmington,295,PUBLIC,Charter School of Wilmington,09,12,100 N. Dupont Rd.,,Wilmington,DE,19807,New Castle,POINT (-75.588396 39.752789)
2015,71,Charter,Positive Outcomes Charter School,570,PUBLIC,Positive Outcomes Charter School,07,12,3337 South DuPont Highway,,Camden,DE,19934,Kent,POINT (-75.539431 39.108518)
2015,72,Charter,East Side Charter School,571,PUBLIC,East Side Charter School,PK,08,3000 North Claymont Street,,Wilmington,DE,19802,New Castle,POINT (-75.523192 39.752153)
2015,73,Charter,Reach Academy for Girls,572,PUBLIC,Reach Academy for Girls,KG,08,170 Lukens Drive,,New Castle,DE,19720,New Castle,POINT (-75.547258 39.678868)
2015,74,Charter,Campus Community Charter School,573,PUBLIC,Campus Community School,KG,08,350 Pear Street,,Dover,DE,19904,Kent,POINT (-75.536389 39.165233)
2015,75,Charter,Moyer (Maurice J.) Academy,574,PUBLIC,Moyer (Maurice J.) Academy,06,12,610 East 17th Street,,Wilmington,DE,19802,New Castle,POINT (-75.536961 39.748522)
2015,76,Charter,Edison (Thomas A.) Charter School,575,PUBLIC,Edison (Thomas A.) Charter School,KG,08,2200 North Locust Street,,Wilmington,DE,19802,New Castle,POINT (-75.533169 39.748364)
2015,77,Charter,Sussex Academy of Arts & Sciences,576,PUBLIC,Sussex Academy of Arts and Sciences,06,12,21150 Airport Road,,Georgetown,DE,19947,Sussex,POINT (-75.367132 38.698008)
2015,79,Charter,Delaware Military Academy,578,PUBLIC,Delaware Military Academy,09,12,112 Middleboro Road,,Wilmington,DE,19804,New Castle,POINT (-75.584824 39.721828)
2015,80,Charter,Family Foundations Academy,579,PUBLIC,Family Foundations Academy,KG,08,1101 Delaware Street,,New Castle,DE,19720,New Castle,POINT (-75.574701 39.663944)
2015,82,Charter,Kuumba Academy Charter School,581,PUBLIC,Kuumba Academy Charter School,KG,06,1200 North French Street,,Wilmington,DE,19801,New Castle,POINT (-75.544451 39.747161)
2015,85,Charter,Academy of Dover Charter School,584,PUBLIC,Academy Of Dover Charter School,KG,06,104 Saulsbury Road,,Dover,DE,19904,Kent,POINT (-75.543811 39.161911)
2015,86,Charter,Odyssey Charter School,585,PUBLIC,Odyssey Charter School,KG,08,201 Bayard Ave,,Wilmington,DE,198051512,New Castle,POINT (-75.576352 39.748546)
2015,87,Charter,Providence Creek Academy Charter School,586,PUBLIC,Providence Creek Academy Charter School,KG,08,273 West Duck Creek Road,P.O. Box 265,Clayton,DE,19938,Kent,POINT (-75.638843 39.290667)
2015,88,Charter,MOT Charter School,587,PUBLIC,MOT Charter School,KG,11,1275 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.686457 39.499532)
2015,89,Charter,Newark Charter School,588,PUBLIC,Newark Charter School,KG,09,200 McIntire Drive,,Newark,DE,19711,New Castle,POINT (-75.786669 39.653139)
2015,92,Charter,Gateway Lab School,543,PUBLIC,Gateway Lab School,03,08,2501 Centerville Road,,Wilmington,DE,19808,New Castle,POINT (-75.624238 39.749453)
2015,9604,Charter,Early College High School at Del State,4040,PUBLIC,Early College High School at Delaware State University,09,12,1570 N DuPont Highway,,Dover,DE,19901,Kent,POINT (-75.550335 39.196022)
2015,9605,Charter,Academia Antonia Alonso,4045,PUBLIC,Academia Antonia Alonso,KG,01,1200 North French Street,,Wilmington,DE,19801,New Castle,POINT (-75.544451 39.747161)
2015,9606,Charter,First State Montessori Academy,4050,PUBLIC,First State Montessori Academy,KG,06,1000 North French Street,,Wilmington,DE,19801,New Castle,POINT (-75.545933 39.744989)
2015,9608,Charter,The Delaware Met,4060,PUBLIC,Delaware Met (The),09,10,"100 West 10th Street, Suite 403",,Wilmington,DE,19801,New Castle,POINT (-75.548694 39.745925)
2015,9609,Charter,Delaware Design-Lab High School,4065,PUBLIC,Delaware Design-Lab High School,09,12,519 North Market Street,,Wilmington,DE,19801,New Castle,POINT (-75.550694 39.741295)
2015,9611,Charter,Great Oaks Charter School,4075,PUBLIC,Great Oaks Charter School,06,12,1200 North French St,,Wilmington,DE,19801,New Castle,POINT (-75.544451 39.747161)
2015,9612,Charter,Freire Charter School,4080,PUBLIC,Freire Charter School,08,12,227 North Market Street,,Wilmington,DE,19801,New Castle,POINT (-75.55202 39.739339)
2016,0,Not Applicable,State of Delaware,0,Not Applicable,State of Delaware,PK,12,401 Federal Street,Suite 2,Dover,DE,199013639,Kent,POINT (-75.522463 39.157846)
2016,10,Regular,Caesar Rodney School District,0,Not Applicable,Caesar Rodney School District,PK,12,7 Front Street,,Wyoming,DE,19934,Kent,POINT (-75.552746 39.119536000000004)
2016,10,Regular,Caesar Rodney School District,610,PUBLIC,Allen Frear Elementary School,01,05,238 Sorghum Mill Road,,Camden,DE,19934,Kent,POINT (-75.512694 39.102472)
